Object_ComplaintNo,Object_ObjectNumber,ObjectType,Position,SafetyEquip,InjuryLevel,Age,Sex,DirectionOfTravel,ObjectID,DriverAction,LightConditionsA,LightConditionsB,TrafficControlDev,TrafficControlCond,PedestrianAction,ContribRoadCond,ContribVehCond,UnsafeSpeed,DriverPedCondition,PrimaryEvent,StartMonth,StartDay,StartTime,Severity,VehicleCount,InjuredCount,FatalityCount,HitRunFlag,SurfaceConditions,EnvironConditions,DamageGE1000,SpecialFacility,RoadAlignA,RoadAlignB,RoadClass,CollLocation,Address
98216942,04,2,12,08,MINOR INJURY,020,M,,07,00,03,02,01,00,03,00,00,00,,01,199808,30,0127,02,3,2,0,2,01,01,YES,09,01,01,08,08,3064 32 ST NE
98216942,04,2,12,08,MINOR INJURY,020,M,,07,00,03,02,01,00,03,00,00,00,,01,199808,30,0127,02,3,2,0,2,01,01,YES,09,01,01,08,08,3064 32 ST NE
98216942,04,2,12,08,MINOR INJURY,020,M,,07,00,03,02,01,00,03,00,00,00,,01,199808,30,0127,02,3,2,0,2,01,01,YES,09,01,01,08,08,3064 32 ST NE
98216942,04,2,12,08,MINOR INJURY,020,M,,07,00,03,02,01,00,03,00,00,00,,01,199808,30,0127,02,3,2,0,2,01,01,YES,09,01,01,08,08,3064 32 ST NE
98216942,04,2,12,08,MINOR INJURY,020,M,,07,00,03,02,01,00,03,00,00,00,,01,199808,30,0127,02,3,2,0,2,01,01,YES,09,01,01,08,08,3064 32 ST NE
98216942,04,2,12,08,MINOR INJURY,020,M,,07,00,03,02,01,00,03,00,00,00,,01,199808,30,0127,02,3,2,0,2,01,01,YES,09,01,01,08,08,3064 32 ST NE
98216942,04,2,12,08,MINOR INJURY,020,M,,07,00,03,02,01,00,03,00,00,00,,01,199808,30,0127,02,3,2,0,2,01,01,YES,09,01,01,08,08,3064 32 ST NE
98216942,04,2,12,08,MINOR INJURY,020,M,,07,00,03,02,01,00,03,00,00,00,,01,199808,30,0127,02,3,2,0,2,01,01,YES,09,01,01,08,08,3064 32 ST NE
98216942,04,2,12,08,MINOR INJURY,020,M,,07,00,03,02,01,00,03,00,00,00,,01,199808,30,0127,02,3,2,0,2,01,01,YES,09,01,01,08,08,3064 32 ST NE
98216942,04,2,12,08,MINOR INJURY,020,M,,07,00,03,02,01,00,03,00,00,00,,01,199808,30,0127,02,3,2,0,2,01,01,YES,09,01,01,08,08,3064 32 ST NE
98216942,05,2,12,08,MAJOR INJURY,022,M,,07,00,03,02,01,00,03,00,00,00,,01,199808,30,0127,02,3,2,0,2,01,01,YES,09,01,01,08,08,3064 32 ST NE
98216942,05,2,12,08,MAJOR INJURY,022,M,,07,00,03,02,01,00,03,00,00,00,,01,199808,30,0127,02,3,2,0,2,01,01,YES,09,01,01,08,08,3064 32 ST NE
98216942,05,2,12,08,MAJOR INJURY,022,M,,07,00,03,02,01,00,03,00,00,00,,01,199808,30,0127,02,3,2,0,2,01,01,YES,09,01,01,08,08,3064 32 ST NE
98216942,05,2,12,08,MAJOR INJURY,022,M,,07,00,03,02,01,00,03,00,00,00,,01,199808,30,0127,02,3,2,0,2,01,01,YES,09,01,01,08,08,3064 32 ST NE
98216942,05,2,12,08,MAJOR INJURY,022,M,,07,00,03,02,01,00,03,00,00,00,,01,199808,30,0127,02,3,2,0,2,01,01,YES,09,01,01,08,08,3064 32 ST NE
98216942,05,2,12,08,MAJOR INJURY,022,M,,07,00,03,02,01,00,03,00,00,00,,01,199808,30,0127,02,3,2,0,2,01,01,YES,09,01,01,08,08,3064 32 ST NE
98216942,04,2,12,08,MINOR INJURY,020,M,,07,00,03,02,01,00,03,00,00,00,,01,199808,30,0127,02,3,2,0,2,01,01,YES,09,01,01,08,08,3064 32 ST NE
98216942,04,2,12,08,MINOR INJURY,020,M,,07,00,03,02,01,00,03,00,00,00,,01,199808,30,0127,02,3,2,0,2,01,01,YES,09,01,01,08,08,3064 32 ST NE
98216942,04,2,12,08,MINOR INJURY,020,M,,07,00,03,02,01,00,03,00,00,00,,01,199808,30,0127,02,3,2,0,2,01,01,YES,09,01,01,08,08,3064 32 ST NE
98216942,04,2,12,08,MINOR INJURY,020,M,,07,00,03,02,01,00,03,00,00,00,,01,199808,30,0127,02,3,2,0,2,01,01,YES,09,01,01,08,08,3064 32 ST NE
98216942,04,2,12,08,MINOR INJURY,020,M,,07,00,03,02,01,00,03,00,00,00,,01,199808,30,0127,02,3,2,0,2,01,01,YES,09,01,01,08,08,3064 32 ST NE
98216942,04,2,12,08,MINOR INJURY,020,M,,07,00,03,02,01,00,03,00,00,00,,01,199808,30,0127,02,3,2,0,2,01,01,YES,09,01,01,08,08,3064 32 ST NE
98216942,05,2,12,08,MAJOR INJURY,022,M,,07,00,03,02,01,00,03,00,00,00,,01,199808,30,0127,02,3,2,0,2,01,01,YES,09,01,01,08,08,3064 32 ST NE
98216942,05,2,12,08,MAJOR INJURY,022,M,,07,00,03,02,01,00,03,00,00,00,,01,199808,30,0127,02,3,2,0,2,01,01,YES,09,01,01,08,08,3064 32 ST NE
98216942,05,2,12,08,MAJOR INJURY,022,M,,07,00,03,02,01,00,03,00,00,00,,01,199808,30,0127,02,3,2,0,2,01,01,YES,09,01,01,08,08,3064 32 ST NE
98217381,02,2,12,08,MINOR INJURY,011,M,,07,00,01,01,01,00,98,00,00,00,,01,199808,30,1350,02,1,1,0,2,01,01,NO,09,00,09,09,09,4732 MEMORIAL DR E
98220230,02,2,12,08,MINOR INJURY,057,F,,07,00,01,01,06,01,01,00,00,00,,01,199809,02,1545,02,1,1,0,2,01,01,NO,01,00,00,00,02,17 AV SE & 36 ST SE
98221042,02,2,12,08,MINOR INJURY,047,F,,07,00,01,01,06,01,01,00,00,00,,01,199808,27,0840,02,1,1,0,1,01,01,,01,01,01,02,01,3 ST SW & 6 AV SW
98221442,02,2,12,08,MINOR INJURY,078,M,,07,00,01,01,01,00,98,00,00,00,,01,199809,03,1945,02,2,1,0,2,01,01,NO,01,00,00,00,01,151 15207 BANNISTER RD SE
98221818,02,2,12,08,MINOR INJURY,056,F,N,07,00,01,01,06,01,01,00,00,00,,01,199809,04,0745,02,1,1,0,2,01,01,NO,01,03,01,04,02,17A ST SW & 26 AV SW
98221863,02,2,12,08,NO INJURY,000,M,,07,00,01,01,06,99,01,00,00,00,,01,199809,01,1700,03,1,0,0,2,01,01,NO,01,01,01,02,02,UNIVERSITY DR NW & UNWIN RD NW
98222786,02,2,12,08,MINOR INJURY,022,F,,07,00,03,02,01,00,03,00,00,00,,01,199809,05,0235,02,1,1,0,1,01,01,NO,09,01,01,08,08,9116 MACLEOD TR S
98223266,02,2,12,08,NO INJURY,035,M,,07,00,01,99,01,00,98,00,00,00,,01,199809,04,2145,03,1,0,0,2,01,01,NO,09,09,09,09,09,10 AV SW & 11 ST SW
98224049,02,2,12,99,MINOR INJURY,031,F,E,07,00,99,00,01,00,01,00,00,00,,01,199809,05,1950,02,1,1,0,2,01,01,NO,01,01,01,02,02,HUNTRIDGE HL NE & 64 AV NE
98224101,03,2,12,08,NO INJURY,000,F,,07,00,01,01,02,01,98,00,00,00,,09,199809,06,1356,02,3,3,0,2,01,01,YES,01,00,00,00,01,SHAGANAPPI TR NW & 32 AV NW
98224255,02,2,12,08,MINOR INJURY,016,M,,07,00,01,00,01,00,01,00,00,00,,01,199809,05,1600,02,1,1,0,2,01,01,NO,01,00,01,01,02,5 ST NW & 72 AV NW
98225041,02,2,12,08,MINOR INJURY,034,M,,07,00,01,00,01,00,03,00,00,00,,01,199809,07,1615,02,1,1,0,1,01,01,NO,01,01,01,02,01,RICHARDSON WY SW & 37 ST SW
98225707,02,2,12,99,MAJOR INJURY,056,F,,07,00,01,01,06,01,01,00,00,00,,01,199809,08,1205,02,1,1,0,2,01,01,NO,01,01,02,01,02,3 ST SE & 5 AV SE
98225862,02,2,12,08,MINOR INJURY,044,F,,07,00,01,00,02,01,01,00,00,00,,01,199809,08,1230,02,1,1,0,2,01,01,NO,01,01,01,02,02,14 ST SW & 16 AV SW
98226722,01,2,12,08,MINOR INJURY,019,F,,07,00,01,01,01,00,02,00,00,00,,01,199809,08,1845,02,1,1,0,2,01,01,NO,01,01,01,02,01,1320 12 AV SW
98226833,02,2,12,08,MINOR INJURY,014,M,,07,00,01,01,01,00,01,00,00,00,,01,199809,09,1500,02,1,1,0,2,01,01,NO,01,01,01,02,02,CENTRE ST N & 14 AV NE
98227834,02,2,12,08,MINOR INJURY,079,F,,07,00,01,00,01,00,01,00,00,00,,01,199809,10,1853,02,1,1,0,2,01,01,NO,01,01,01,02,01,8120 BEDDINGTON BV NW
98228022,01,2,12,08,MAJOR INJURY,041,M,,07,00,03,02,01,00,02,00,00,00,,01,199809,10,2240,02,1,1,0,2,01,01,NO,01,01,01,02,01,OLYMPIC WY SE & 12 AV SE
98228159,02,2,12,08,DEATH,020,M,,07,00,03,02,01,00,01,00,00,00,,01,199809,11,0234,01,1,0,1,1,01,01,YES,09,01,01,02,01,3003 37 ST SW
98228507,01,2,12,99,MAJOR INJURY,011,M,,07,00,01,00,01,00,02,00,00,00,,01,199809,11,1450,02,1,1,0,2,01,01,NO,01,01,01,02,01,203 ERIN WOODS DR SE
98228527,02,2,12,08,MINOR INJURY,041,M,,07,00,01,01,01,00,03,00,00,00,,01,199809,11,1515,02,1,1,0,2,01,01,NO,09,01,01,08,08,3319 26 AV NE
98228599,02,2,12,08,MINOR INJURY,019,F,,07,00,01,00,01,00,98,00,00,00,,01,199809,11,1600,02,1,1,0,2,01,01,NO,09,01,01,02,01,100 ANDERSON RD SE
98230071,02,2,12,08,MINOR INJURY,044,M,,07,00,03,02,06,01,01,00,00,00,,01,199809,12,2335,02,1,1,0,2,01,01,NO,01,01,01,02,02,14 ST SE & 9 AV SE
98230833,02,2,12,08,MINOR INJURY,003,M,,07,00,01,01,01,00,98,00,00,00,,01,199809,13,1907,02,1,1,0,2,01,01,NO,01,01,01,04,01,3329 SPRUCE DR SW
98231398,02,2,12,08,MAJOR INJURY,086,F,,07,00,01,01,01,00,01,00,00,00,,01,199809,14,1353,02,1,1,0,2,01,01,NO,01,01,01,04,02,35 AV NW & 4 ST NW
98231573,02,2,12,98,MINOR INJURY,013,F,,07,00,01,01,06,01,01,00,00,00,,01,199809,14,1635,02,1,1,0,2,01,01,NO,01,01,01,03,01,44 AV NE & 52 ST NE
98232564,02,2,12,08,MINOR INJURY,026,F,W,07,00,01,01,02,01,01,00,00,00,,01,199809,15,1729,02,1,1,0,2,01,01,NO,01,01,01,02,02,12 AV SE & 36 ST SE
98233071,03,2,12,08,MAJOR INJURY,084,M,W,07,00,01,00,06,99,01,00,00,00,,08,199809,16,1006,02,2,3,0,2,01,01,YES,01,01,01,02,02,4 ST NW & 53 AV NW
98233071,03,2,12,08,MAJOR INJURY,084,M,W,07,00,01,00,06,99,01,00,00,00,,08,199809,16,1006,02,2,3,0,2,01,01,YES,01,01,01,02,02,4 ST NW & 53 AV NW
98233071,03,2,12,08,MAJOR INJURY,084,M,W,07,00,01,00,06,99,01,00,00,00,,08,199809,16,1006,02,2,3,0,2,01,01,YES,01,01,01,02,02,4 ST NW & 53 AV NW
98233071,03,2,12,08,MAJOR INJURY,084,M,W,07,00,01,00,06,99,01,00,00,00,,08,199809,16,1006,02,2,3,0,2,01,01,YES,01,01,01,02,02,4 ST NW & 53 AV NW
98233224,02,2,12,08,MINOR INJURY,036,M,,07,00,99,99,99,99,98,00,00,00,,01,199809,16,0630,02,1,1,0,1,99,99,,01,01,01,00,02,4 AV SE & 4 ST SE
98233580,02,2,12,08,MINOR INJURY,032,F,E,07,00,01,00,06,01,01,00,00,00,,01,199809,16,1230,02,1,1,0,1,01,01,NO,01,01,01,02,02,4420 16 AV NW
98234195,02,2,12,08,MAJOR INJURY,064,F,,07,00,01,01,02,01,01,00,00,00,,07,199809,17,1338,02,1,1,0,2,01,01,NO,01,01,01,02,01,ELBOW DR SW & 5 ST SW
98234313,01,2,12,08,NO INJURY,036,M,,07,00,99,99,01,00,03,00,00,00,,07,199809,17,1610,03,1,0,0,2,01,99,NO,01,00,00,00,09,300 4 AV SE
98235178,01,2,12,08,MINOR INJURY,012,M,,07,00,01,00,01,00,02,00,00,00,,01,199809,18,1650,02,1,1,0,2,01,01,NO,01,01,01,04,01,112 FROBISHER BV SE
98235282,02,2,12,08,MINOR INJURY,014,M,W,07,00,01,01,06,01,01,00,00,00,,01,199809,18,1811,02,1,1,0,2,01,01,NO,01,01,01,03,02,MARLBOROUGH DR NE & 52 ST NE
98235313,02,2,12,08,MINOR INJURY,025,F,,07,00,01,00,06,01,01,00,00,00,,01,199809,18,1831,02,1,1,0,2,02,02,,01,01,01,04,02,14 ST SW & 26 AV SW
98236217,01,2,12,08,MINOR INJURY,004,F,W,07,00,01,00,01,00,02,00,00,00,,01,199809,19,1630,02,1,1,0,2,02,01,NO,01,09,09,09,02,9832 5 ST SE
98236314,02,2,12,99,MAJOR INJURY,010,M,,07,00,01,02,06,01,01,00,00,00,,01,199809,19,1845,02,1,1,0,2,01,01,NO,01,01,01,03,02,17 AV SE & 31 ST SE
98236603,02,2,12,08,MINOR INJURY,047,M,,07,00,03,02,01,00,01,00,00,00,,01,199809,20,0033,02,1,1,0,1,02,02,NO,06,01,01,02,02,3 ST SE & 4 AV SE
98236711,03,2,12,08,MAJOR INJURY,034,F,S,07,00,03,02,01,00,02,00,00,00,,01,199809,20,0240,02,1,2,0,2,02,02,YES,01,01,01,02,01,529 17 AV SW
98236711,03,2,12,08,MAJOR INJURY,034,F,S,07,00,03,02,01,00,02,00,00,00,,01,199809,20,0240,02,1,2,0,2,02,02,YES,01,01,01,02,01,529 17 AV SW
98236711,02,2,12,08,MAJOR INJURY,030,M,S,07,00,03,02,01,00,02,00,00,00,,01,199809,20,0240,02,1,2,0,2,02,02,YES,01,01,01,02,01,529 17 AV SW
98236711,02,2,12,08,MAJOR INJURY,030,M,S,07,00,03,02,01,00,02,00,00,00,,01,199809,20,0240,02,1,2,0,2,02,02,YES,01,01,01,02,01,529 17 AV SW
98236758,02,2,12,08,MINOR INJURY,022,F,,07,00,03,02,99,99,03,00,00,00,,01,199809,20,0245,02,2,1,0,1,01,01,NO,01,01,01,02,01,MACLEOD TR S & 10 AV SW
98236758,02,2,12,08,MINOR INJURY,022,F,,07,00,03,02,99,99,03,00,00,00,,01,199809,20,0245,02,2,1,0,1,01,01,NO,01,01,01,02,01,MACLEOD TR S & 10 AV SW
98236758,02,2,12,08,MINOR INJURY,022,F,,07,00,03,02,99,99,03,00,00,00,,01,199809,20,0245,02,2,1,0,1,01,01,NO,01,01,01,02,01,MACLEOD TR S & 10 AV SW
98236758,02,2,12,08,MINOR INJURY,022,F,,07,00,03,02,99,99,03,00,00,00,,01,199809,20,0245,02,2,1,0,1,01,01,NO,01,01,01,02,01,MACLEOD TR S & 10 AV SW
98237554,01,2,12,08,DEATH,090,M,,07,00,01,01,01,00,02,00,00,00,,01,199809,21,0744,01,1,0,1,2,01,01,NO,01,03,01,03,01,CANYON MEADOWS DR SE & DEERVIEW DR SE
98237570,02,2,12,08,MINOR INJURY,011,F,S,07,00,01,01,06,01,01,00,00,00,,01,199809,21,0815,02,1,1,0,2,01,01,NO,01,02,01,02,02,WHITEHORN CR NE & WHITEHORN DR NE
98237927,02,2,12,08,MINOR INJURY,014,M,,07,00,01,00,06,99,01,00,00,00,,01,199809,21,1524,02,1,1,0,2,01,01,NO,01,01,01,02,01,6800 CENTRE ST N
98237955,02,2,12,08,MINOR INJURY,018,F,N,07,00,01,01,01,00,01,00,00,00,,01,199809,21,1535,02,1,1,0,2,01,01,NO,01,00,01,02,01,1772 5 AV NW
98238978,01,2,12,08,MINOR INJURY,025,M,S,07,00,03,02,02,01,02,00,00,00,,01,199809,18,2200,02,1,1,0,2,01,01,NO,01,01,01,02,02,CANTERBURY DR SW & ELBOW DR SW
98239461,02,2,12,08,MINOR INJURY,056,F,W,07,00,03,02,01,00,01,00,00,00,,01,199809,23,0725,02,1,1,0,2,01,01,NO,01,01,01,02,01,CENTRE ST N & 8 AV NE
98239522,02,2,12,99,MINOR INJURY,048,M,,07,00,01,01,01,00,03,00,00,00,,01,199808,05,1045,02,1,1,0,2,99,99,NO,09,01,01,02,01,1832 52 ST SE
98239974,02,2,12,08,MINOR INJURY,025,M,,07,00,01,01,01,00,98,01,00,00,,01,199803,20,1630,02,1,1,0,1,01,01,NO,01,01,01,02,01,3420 12 ST NE
98240846,02,2,12,08,MINOR INJURY,015,F,,07,00,01,00,02,01,01,00,00,00,,01,199809,24,1000,02,1,1,0,2,01,01,NO,01,01,01,02,01,BONAVENTURE DR SE & HERITAGE DR SE
98241528,02,2,12,08,MINOR INJURY,019,F,,07,00,01,01,01,00,03,00,00,00,,01,199809,25,1100,02,1,1,0,2,02,02,NO,09,02,01,08,01,6911 MACLEOD TR S
98241727,02,2,12,99,MINOR INJURY,026,M,,07,00,01,00,01,00,98,00,00,00,,01,199809,25,1120,02,1,1,0,1,01,01,NO,01,01,01,03,01,12 ST NW & 16 AV NW
98242570,02,2,12,99,MINOR INJURY,032,M,,07,00,03,02,01,00,01,00,00,00,,01,199809,24,2115,02,1,1,0,1,01,01,NO,01,01,01,02,01,3012 17 AV SE
98243108,01,2,12,08,MAJOR INJURY,022,F,,07,00,03,02,02,01,02,00,00,00,,01,199809,26,2250,02,1,1,0,2,01,01,NO,01,09,09,09,02,MEMORIAL DR E & 52 ST NE
98243858,02,2,12,08,MINOR INJURY,014,M,,07,98,01,01,01,00,98,00,00,00,,07,199809,27,1900,02,1,1,0,2,01,01,NO,01,01,01,02,01,303 OLYMPIA DR SE
98244182,02,2,12,08,MINOR INJURY,062,F,W,07,00,00,02,06,01,01,00,00,00,,01,199809,28,0700,02,1,1,0,1,01,01,*,01,01,01,02,02,BOWNESS RD NW & HOME RD NW
98245151,02,2,12,08,MINOR INJURY,028,F,,07,00,03,02,08,01,98,00,00,00,,01,199809,27,0230,02,1,1,0,1,01,01,NO,01,09,09,09,09,MEMORIAL DR E & 36 ST NE
98245173,02,2,12,08,MINOR INJURY,005,F,,07,00,01,00,01,00,98,00,00,00,,01,199809,28,1830,02,1,1,0,2,01,01,NO,01,01,01,02,01,47 CORAL SPRINGS GR NE
98245366,02,2,12,08,NO INJURY,048,M,,07,00,01,01,01,00,98,00,00,00,,01,199809,29,1510,02,1,1,0,2,02,02,NO,01,01,01,01,02,3 ST SW & 6 AV SW
98245366,02,2,12,08,NO INJURY,048,M,,07,00,01,01,01,00,98,00,00,00,,01,199809,29,1510,02,1,1,0,2,02,02,NO,01,01,01,01,02,3 ST SW & 6 AV SW
98245366,03,2,12,08,MINOR INJURY,054,F,,07,00,01,01,03,01,01,00,00,00,,01,199809,29,1510,02,1,1,0,2,02,02,NO,01,01,01,01,02,3 ST SW & 6 AV SW
98245366,03,2,12,08,MINOR INJURY,054,F,,07,00,01,01,03,01,01,00,00,00,,01,199809,29,1510,02,1,1,0,2,02,02,NO,01,01,01,01,02,3 ST SW & 6 AV SW
98245474,01,2,12,08,MAJOR INJURY,040,F,,07,00,01,01,06,01,02,00,00,00,,01,199809,29,1707,02,1,1,0,2,01,01,NO,01,01,01,02,02,11 AV SW & 5 ST SW
98245553,02,2,12,08,MINOR INJURY,000,F,,07,00,01,01,01,00,01,00,00,00,,01,199809,28,1545,02,1,1,0,1,01,01,YES,09,00,00,00,01,8120 BEDDINGTON BV NW
98247108,01,2,12,08,MAJOR INJURY,034,M,,07,00,01,01,01,00,01,00,00,00,,01,199810,01,1554,02,1,1,0,2,01,01,NO,01,01,01,02,01,202 4625 VARSITY DR NW
98247125,02,2,12,08,MINOR INJURY,038,M,,07,00,01,00,01,01,98,00,00,00,,01,199810,01,1620,02,1,1,0,2,01,01,NO,09,01,01,02,09,1712 10 ST SW
98247307,04,2,12,08,MINOR INJURY,002,M,,07,00,01,00,01,00,98,00,00,00,,01,199810,01,1430,02,2,2,0,2,01,01,NO,01,01,01,02,01,121 STEWART GR SW
98247307,04,2,12,08,MINOR INJURY,002,M,,07,00,01,00,01,00,98,00,00,00,,01,199810,01,1430,02,2,2,0,2,01,01,NO,01,01,01,02,01,121 STEWART GR SW
98247307,04,2,12,08,MINOR INJURY,002,M,,07,00,01,00,01,00,98,00,00,00,,01,199810,01,1430,02,2,2,0,2,01,01,NO,01,01,01,02,01,121 STEWART GR SW
98247307,04,2,12,08,MINOR INJURY,002,M,,07,00,01,00,01,00,98,00,00,00,,01,199810,01,1430,02,2,2,0,2,01,01,NO,01,01,01,02,01,121 STEWART GR SW
98247307,03,2,12,08,MINOR INJURY,003,M,,07,00,01,00,01,00,98,00,00,00,,01,199810,01,1430,02,2,2,0,2,01,01,NO,01,01,01,02,01,121 STEWART GR SW
98247307,03,2,12,08,MINOR INJURY,003,M,,07,00,01,00,01,00,98,00,00,00,,01,199810,01,1430,02,2,2,0,2,01,01,NO,01,01,01,02,01,121 STEWART GR SW
98247307,03,2,12,08,MINOR INJURY,003,M,,07,00,01,00,01,00,98,00,00,00,,01,199810,01,1430,02,2,2,0,2,01,01,NO,01,01,01,02,01,121 STEWART GR SW
98247307,03,2,12,08,MINOR INJURY,003,M,,07,00,01,00,01,00,98,00,00,00,,01,199810,01,1430,02,2,2,0,2,01,01,NO,01,01,01,02,01,121 STEWART GR SW
98247307,04,2,12,08,MINOR INJURY,002,M,,07,00,01,00,01,00,98,00,00,00,,01,199810,01,1430,02,2,2,0,2,01,01,NO,01,01,01,02,01,121 STEWART GR SW
98247307,04,2,12,08,MINOR INJURY,002,M,,07,00,01,00,01,00,98,00,00,00,,01,199810,01,1430,02,2,2,0,2,01,01,NO,01,01,01,02,01,121 STEWART GR SW
98247307,03,2,12,08,MINOR INJURY,003,M,,07,00,01,00,01,00,98,00,00,00,,01,199810,01,1430,02,2,2,0,2,01,01,NO,01,01,01,02,01,121 STEWART GR SW
98247307,03,2,12,08,MINOR INJURY,003,M,,07,00,01,00,01,00,98,00,00,00,,01,199810,01,1430,02,2,2,0,2,01,01,NO,01,01,01,02,01,121 STEWART GR SW
98247307,03,2,12,08,MINOR INJURY,003,M,,07,00,01,00,01,00,98,00,00,00,,01,199810,01,1430,02,2,2,0,2,01,01,NO,01,01,01,02,01,121 STEWART GR SW
98247307,03,2,12,08,MINOR INJURY,003,M,,07,00,01,00,01,00,98,00,00,00,,01,199810,01,1430,02,2,2,0,2,01,01,NO,01,01,01,02,01,121 STEWART GR SW
98247307,04,2,12,08,MINOR INJURY,002,M,,07,00,01,00,01,00,98,00,00,00,,01,199810,01,1430,02,2,2,0,2,01,01,NO,01,01,01,02,01,121 STEWART GR SW
98247307,04,2,12,08,MINOR INJURY,002,M,,07,00,01,00,01,00,98,00,00,00,,01,199810,01,1430,02,2,2,0,2,01,01,NO,01,01,01,02,01,121 STEWART GR SW
98248473,01,2,12,08,MAJOR INJURY,049,M,S,07,00,03,01,01,00,02,00,00,00,,01,199810,02,2350,02,1,1,0,2,01,98,NO,01,01,01,08,02,17 AV SE & 48 ST SE
98248570,01,2,12,08,MAJOR INJURY,040,M,,07,00,03,02,01,00,02,00,00,00,,07,199810,03,0255,02,1,1,0,2,01,01,NO,01,01,01,03,01,4600 MACLEOD TR S
98248745,02,2,12,08,MINOR INJURY,038,F,,07,00,01,00,02,01,01,00,00,00,,01,199810,03,1010,02,1,1,0,1,01,01,NO,01,00,01,03,02,MEMORIAL DR E & 39 ST NE
98249069,02,2,12,08,NO INJURY,021,F,E,07,00,01,00,01,00,01,00,00,00,,01,199810,03,1714,03,1,0,0,2,01,01,NO,09,01,01,08,01,3800 MEMORIAL DR E
98249497,02,2,12,08,MINOR INJURY,026,M,,07,00,03,02,01,00,03,00,00,00,,01,199810,04,0228,02,1,1,0,2,01,01,NO,09,01,01,02,01,MEMORIAL DR E & 36 ST NE
98250376,03,2,12,08,MINOR INJURY,019,F,,07,00,01,00,02,01,02,00,00,00,,01,199810,05,0800,02,2,4,0,2,01,01,YES,01,00,01,03,02,44 AV NE & 52 ST NE
98250376,03,2,12,08,MINOR INJURY,019,F,,07,00,01,00,02,01,02,00,00,00,,01,199810,05,0800,02,2,4,0,2,01,01,YES,01,00,01,03,02,44 AV NE & 52 ST NE
98250376,03,2,12,08,MINOR INJURY,019,F,,07,00,01,00,02,01,02,00,00,00,,01,199810,05,0800,02,2,4,0,2,01,01,YES,01,00,01,03,02,44 AV NE & 52 ST NE
98250376,03,2,12,08,MINOR INJURY,019,F,,07,00,01,00,02,01,02,00,00,00,,01,199810,05,0800,02,2,4,0,2,01,01,YES,01,00,01,03,02,44 AV NE & 52 ST NE
98250533,02,2,12,08,MINOR INJURY,071,F,,07,00,01,00,01,00,02,00,00,00,,01,199810,05,1055,02,1,1,0,2,01,01,NO,01,01,01,08,02,9650 MACLEOD TR S
98250913,02,2,12,08,MINOR INJURY,016,F,,07,00,01,01,01,00,01,00,00,00,,01,199810,05,0805,02,1,1,0,1,01,01,NO,01,01,01,02,02,13 ST SW & 38 AV SW
98250996,02,2,12,99,MINOR INJURY,027,F,,07,00,03,02,06,01,01,00,00,00,,01,199810,04,2200,02,1,1,0,2,01,01,NO,01,01,01,02,02,15 AV SW & 7 ST SW
98251500,01,2,12,08,MAJOR INJURY,006,F,N,07,00,01,00,01,00,02,00,00,00,,01,199810,06,1209,02,1,1,0,2,01,01,NO,01,01,01,09,09,5735 MADIGAN DR NE
98251524,02,2,12,08,MINOR INJURY,025,F,E,07,00,01,01,06,01,01,00,00,00,,07,199810,06,1242,02,1,1,0,2,01,01,NO,01,01,01,02,02,11 ST SW & 12 AV SW
98251766,01,2,12,08,MINOR INJURY,041,M,,07,00,01,02,02,01,02,00,00,00,,01,199810,06,1711,02,1,1,0,2,01,01,YES,01,01,01,01,02,3 ST SW & 6 AV SW
98251967,02,2,12,08,MAJOR INJURY,025,M,,07,00,03,02,01,00,03,00,00,00,,01,199810,06,2051,02,1,1,0,2,01,01,NO,09,01,01,08,08,CROWCHILD TR SW & FLANDERS AV SW
98252778,01,2,12,08,MINOR INJURY,012,F,,07,00,03,02,02,01,02,00,00,00,,01,199810,07,1930,02,1,1,0,2,01,01,NO,01,01,01,03,02,16 AV NE & 68 ST NE
98253327,02,2,12,08,MINOR INJURY,051,M,E,07,00,01,00,06,01,01,00,00,00,,01,199810,08,1315,02,1,1,0,2,01,01,NO,01,01,01,01,02,11 AV SW & 2 ST SW
98253362,03,2,12,08,MAJOR INJURY,000,F,,07,00,99,00,99,99,98,00,00,00,,05,199810,08,1404,02,2,2,0,2,99,99,YES,01,03,01,02,02,37 ST SW & 45 AV SW
98253362,03,2,12,08,MAJOR INJURY,000,F,,07,00,99,00,99,99,98,00,00,00,,05,199810,08,1404,02,2,2,0,2,99,99,YES,01,03,01,02,02,37 ST SW & 45 AV SW
98253362,04,2,12,08,MAJOR INJURY,000,F,,07,00,99,00,99,99,98,00,00,00,,05,199810,08,1404,02,2,2,0,2,99,99,YES,01,03,01,02,02,37 ST SW & 45 AV SW
98253362,04,2,12,08,MAJOR INJURY,000,F,,07,00,99,00,99,99,98,00,00,00,,05,199810,08,1404,02,2,2,0,2,99,99,YES,01,03,01,02,02,37 ST SW & 45 AV SW
98253362,04,2,12,08,MAJOR INJURY,000,F,,07,00,99,00,99,99,98,00,00,00,,05,199810,08,1404,02,2,2,0,2,99,99,YES,01,03,01,02,02,37 ST SW & 45 AV SW
98253362,04,2,12,08,MAJOR INJURY,000,F,,07,00,99,00,99,99,98,00,00,00,,05,199810,08,1404,02,2,2,0,2,99,99,YES,01,03,01,02,02,37 ST SW & 45 AV SW
